id,name,age,ova,bov,pot,growth,a/w,d/w,value,total_stats,base_stats,composure,stamina,strength,power,reactions
244628,B. Samudio,24,72,73,76,4,High,Medium,4100000.0,1772,385,66.0,79,65,352,68
244634,S. Sohm,19,62,65,79,17,Medium,Medium,625000.0,1693,370,63.0,71,80,322,56
244636,D. Moreno,25,65,66,68,3,Medium,Medium,675000.0,1626,358,62.0,89,65,346,63
244639,J. Suárez,23,62,63,70,8,High,Medium,450000.0,1516,337,45.0,66,61,263,49
244641,S. Ormeño,26,63,65,66,3,High,Low,475000.0,1499,320,67.0,61,75,334,55
244646,Nathan Otávio,28,70,69,70,0,Low,High,1400000.0,1590,340,71.0,59,78,287,66
244647,Echu,22,62,63,72,10,High,Low,500000.0,1517,320,50.0,51,36,270,45
244648,M. Barać,25,68,70,72,4,Medium,Medium,1000000.0,1610,347,57.0,67,92,331,65
244654,K. Osako,20,68,68,77,9,Medium,Medium,1100000.0,961,364,45.0,22,68,188,63
244655,G. Whyte,24,66,67,72,6,Medium,High,875000.0,1556,339,50.0,65,36,260,60
244656,Y. Takaoka,24,65,65,70,5,Medium,Medium,550000.0,957,339,21.0,18,61,180,64
244661,Vitinho,20,64,65,75,11,High,Medium,700000.0,1629,352,58.0,60,62,267,59
244667,Elady,29,68,69,68,0,Medium,Medium,875000.0,1764,369,52.0,65,68,334,65
244669,M. Hjulmand,21,66,68,75,9,High,High,975000.0,1711,376,52.0,75,74,328,62
244673,M. Daly,19,58,62,76,18,Medium,Medium,275000.0,1601,328,66.0,40,49,247,59
244674,O. Urhoghide,19,57,59,71,14,Medium,High,210000.0,1333,292,44.0,56,63,245,56
244675,Sancet,20,72,74,83,11,Medium,Medium,5500000.0,1776,380,67.0,61,47,292,67
244676,J. Schendelaar,18,65,65,80,15,Medium,Medium,925000.0,978,343,51.0,17,50,187,64
244677,M. Baldisimo,20,57,58,72,15,Medium,Medium,210000.0,1463,307,40.0,34,43,247,54
244680,M. Choinière,21,59,62,68,9,Medium,Medium,240000.0,1516,318,61.0,41,29,225,53
244684,V. Damascan,21,65,67,75,10,High,Low,875000.0,1590,341,63.0,67,65,313,62
244685,M. Mouandilmadji,21,67,68,77,10,Medium,Low,1300000.0,1560,330,53.0,59,68,328,63
244688,L. Kouagba,26,64,66,68,4,Medium,Medium,525000.0,1413,307,51.0,69,84,302,50
244690,T. Matthews,19,61,62,75,14,Medium,Medium,550000.0,1463,313,50.0,53,34,227,48
244692,J. Christensen,19,68,69,81,13,Medium,Medium,1600000.0,1726,374,68.0,74,63,305,65
244694,C. Sabaly,21,64,66,79,15,High,Low,1000000.0,1517,316,52.0,60,31,241,54
244695,A. Dia Ndiaye,19,62,63,79,17,Medium,Medium,650000.0,1393,311,45.0,51,60,290,56
244699,Nguyen Cong Phuong,24,62,61,67,5,Medium,Medium,400000.0,1513,317,58.0,64,61,312,56
244706,K. Behrens,29,70,70,70,0,High,Medium,1800000.0,1677,359,64.0,76,79,375,68
244708,K. Goden,21,64,64,76,12,High,Medium,750000.0,1575,350,55.0,66,59,268,50
244715,T. Perry,18,55,58,75,20,High,Medium,160000.0,1577,331,59.0,55,57,288,52
244717,A. Gallo,20,62,63,78,16,High,Medium,625000.0,1675,361,57.0,54,55,282,60
244719,F. Abadía,21,55,55,64,9,Medium,Medium,100000.0,840,308,40.0,23,60,179,35
244723,Felipe Silva,27,71,72,72,1,High,Medium,2800000.0,1693,367,67.0,79,93,384,61
244724,E. Frederiksen,19,62,64,76,14,Medium,Medium,650000.0,1607,340,63.0,34,51,250,56
244725,E. Linthorst,20,66,68,74,8,High,Medium,950000.0,1808,391,63.0,76,74,339,66
244727,L. Tawamba,29,74,74,74,0,Medium,Low,5500000.0,1684,365,76.0,72,87,379,69
244728,S. Steijn,18,57,59,71,14,Medium,Medium,210000.0,1470,308,59.0,34,34,227,48
244729,P. Wienhoven,19,59,60,69,10,Medium,Medium,240000.0,1575,332,50.0,63,55,281,54
244731,N. Rusyn,21,71,73,79,8,High,Medium,3600000.0,1552,335,56.0,53,59,324,74
244733,R. Law,20,50,50,64,14,Medium,Medium,60000.0,1258,271,31.0,62,59,227,48
244736,S. Beusnard,28,63,63,63,0,Medium,Medium,375000.0,1504,325,49.0,58,45,285,55
244743,R. Prieto,23,63,65,70,7,High,Low,525000.0,1674,350,49.0,56,44,295,55
244746,L. Ntumba,19,58,58,74,16,Medium,Medium,230000.0,932,310,40.0,29,64,181,57
244749,N. Aguerd,24,67,69,73,6,Medium,Medium,950000.0,1602,342,65.0,67,74,315,62
244751,S. Coulibaly,25,65,67,70,5,Low,Medium,650000.0,1528,343,65.0,62,72,295,61
244753,J. Keita,20,67,67,78,11,High,Medium,1300000.0,1653,353,66.0,59,33,264,62
244755,M. Malec,25,63,65,68,5,Medium,High,450000.0,1355,295,58.0,65,79,283,59
244762,L. Diabyfadiga,19,63,65,74,11,Medium,Medium,625000.0,1571,334,64.0,59,73,319,59
244765,J. Mitchell-Lawson,20,61,62,73,12,High,Medium,450000.0,1543,323,62.0,54,32,254,54
244771,K. Moreno,19,62,64,78,16,Low,Medium,600000.0,1374,301,51.0,64,82,299,53
244778,Trincão,20,78,79,91,13,Medium,Medium,20000000.0,1911,412,84.0,77,71,359,79
244783,T. Koch,19,59,62,73,14,Medium,Medium,325000.0,1523,332,58.0,34,68,247,56
244786,T. Hájek,28,65,66,66,1,Medium,Medium,525000.0,1395,299,61.0,56,76,269,68
244787,M. Havel,25,72,72,75,3,High,High,3400000.0,1835,393,69.0,75,69,317,69
244788,P. Bucha,22,73,75,81,8,High,Medium,6000000.0,1964,410,71.0,75,60,349,73
244789,A. Čermák,25,73,75,76,3,Medium,Medium,5000000.0,1829,388,71.0,67,64,313,73
244790,U. Ekpai,23,69,70,73,4,Medium,Medium,1400000.0,1655,360,61.0,63,63,298,65
244791,P. Hrošovský,28,74,74,74,0,High,High,5500000.0,2038,422,75.0,81,57,350,74
244792,R. Procházka,31,70,70,70,0,Medium,High,1300000.0,1838,394,69.0,74,71,337,70
244793,T. Chorý,25,70,72,73,3,Medium,Medium,2300000.0,1581,344,66.0,66,88,338,68
244800,Kim Moon Hwan,24,63,64,68,5,High,High,425000.0,1666,366,60.0,69,48,282,56
244801,R. Yamasaki,27,65,65,65,0,Medium,Low,575000.0,1504,325,50.0,61,83,322,65
244809,M. Dewhurst,19,55,55,75,20,Medium,Medium,140000.0,856,307,27.0,27,46,177,46
244818,H. Bellman,21,56,57,64,8,High,Medium,130000.0,1473,310,50.0,59,43,253,50
244820,S. Gölles,28,64,64,64,0,Medium,Medium,375000.0,1484,336,63.0,74,77,258,56
244825,B. Yáñez,18,61,62,71,10,High,Low,375000.0,1444,321,46.0,56,42,249,43
244829,M. Collao,21,65,66,76,11,High,Medium,925000.0,1605,337,67.0,65,38,266,46
244832,S. Ferreira,22,71,73,78,7,Medium,Medium,3400000.0,1692,359,65.0,64,62,335,72
244834,E. Pernía,25,62,64,67,5,Medium,Medium,400000.0,1460,310,45.0,63,69,320,66
244835,A. López,23,62,63,70,8,High,Medium,450000.0,1628,353,50.0,60,41,257,48
244836,J. Segre,23,67,69,75,8,High,Medium,1100000.0,1753,378,61.0,65,56,304,60
244840,L. Czyborra,21,69,70,79,10,High,Medium,1500000.0,1791,392,64.0,82,64,343,64
244843,W. Balikwisha,21,63,64,72,9,Medium,Medium,575000.0,1526,331,57.0,34,53,279,51
244852,Kim Jung Min,20,64,66,75,11,Medium,Medium,775000.0,1725,366,62.0,61,61,309,60
244853,K. Sowah,20,66,67,78,12,Medium,Medium,1200000.0,1735,376,54.0,81,59,338,54
244858,N. Hahn,19,62,63,75,13,Medium,Medium,525000.0,1660,355,54.0,67,57,303,59
244859,J. David,20,63,65,80,17,Medium,High,750000.0,1508,335,45.0,58,80,268,57
244863,Y. Benrahou,21,71,73,80,9,Medium,Medium,3700000.0,1796,372,65.0,57,52,303,67
244867,J. Andrésson,18,54,54,73,19,Medium,Medium,120000.0,903,294,32.0,25,59,165,43
244870,J. Key,20,55,56,67,12,High,Medium,140000.0,1481,325,48.0,69,52,285,46
244871,J. Randall,20,53,54,66,13,High,High,110000.0,1363,294,48.0,66,43,251,43
244881,N. Tiknizyan,21,62,63,75,13,High,Medium,575000.0,1582,347,46.0,66,58,285,44
244883,A. Al Yami,23,58,60,67,9,Medium,Low,200000.0,1452,319,53.0,57,53,284,52
244884,M. Pellegrini,20,68,69,82,14,Medium,High,2000000.0,1716,373,51.0,55,56,275,66
244887,R. Decostere,22,63,63,70,7,High,Medium,450000.0,1632,350,50.0,65,58,282,57
244891,M. Żyro,21,62,64,74,12,Medium,High,500000.0,1401,304,42.0,68,78,286,57
244892,S. Diop,20,66,68,78,12,Medium,Low,1200000.0,1628,340,69.0,58,36,267,59
244895,A. Yusuf,19,69,70,83,14,Medium,High,2100000.0,1809,392,71.0,90,62,316,65
244904,M. Tapias,23,61,63,69,8,Medium,High,325000.0,1475,313,58.0,59,63,281,59
244913,A. Delap,21,55,56,68,13,High,Medium,150000.0,1445,318,45.0,55,45,233,51
244915,M. Salisu,21,76,78,84,8,Medium,High,10500000.0,1632,364,58.0,67,88,318,68
244919,Martín,20,64,66,78,14,Medium,Medium,925000.0,1360,289,49.0,56,57,248,60
244920,Javi Rubio,21,63,64,75,12,Medium,Medium,600000.0,1590,352,60.0,80,62,278,59
244921,Sergio Moreno,21,64,66,77,13,Medium,Medium,875000.0,1424,307,49.0,53,57,291,66
244925,F. Tauchhammer,18,57,57,72,15,Medium,Medium,200000.0,1373,294,52.0,45,44,201,47
244927,L. Schöfl,19,60,62,73,13,Medium,Medium,375000.0,1670,357,52.0,65,63,303,58
244929,J. Daly,20,59,61,73,14,High,Medium,350000.0,1417,308,50.0,54,51,275,54
244932,K. Castañeda,20,67,70,82,15,High,Medium,1700000.0,1723,365,58.0,60,58,301,58
244933,J. Alvarado,20,58,60,73,15,High,Medium,275000.0,1507,312,45.0,54,57,302,60
244935,B. Eleke,24,67,69,72,5,Medium,Medium,1000000.0,1740,371,72.0,71,83,363,59
244938,Montero,21,66,68,80,14,Medium,Medium,1300000.0,1455,311,64.0,59,73,235,68
244940,E. Karic,23,67,68,72,5,High,Medium,900000.0,1657,373,59.0,80,76,298,62
244941,M. Fischer,24,66,68,70,4,Medium,Medium,850000.0,1782,374,62.0,71,63,328,62
244942,S. Guðjohnsen,22,61,63,71,10,Medium,Low,400000.0,1379,301,57.0,57,78,312,61
244943,E. Bilen,19,50,50,69,19,Medium,Medium,50000.0,803,274,28.0,21,61,180,36
244946,I. Ramírez,25,65,66,71,6,Medium,High,675000.0,1583,343,60.0,70,62,275,60
244948,C. Benavídez,22,69,70,79,10,Medium,High,1600000.0,1691,364,52.0,73,64,304,67
244949,F. Pierrot,25,68,70,72,4,Medium,Medium,1200000.0,1566,352,65.0,73,92,373,59
244950,J. Rodríguez,26,75,77,79,4,Medium,High,7500000.0,1737,377,68.0,68,80,321,70
244952,V. Loroña B,21,69,69,78,9,High,High,1500000.0,1735,380,53.0,74,68,280,63
244956,S. Benega,21,61,63,75,14,Medium,Medium,550000.0,1559,329,52.0,63,61,304,60
244960,Bruno Costa,23,69,72,76,7,Medium,Medium,1500000.0,1815,385,66.0,67,57,310,66
244961,T. Johnson,19,51,51,67,16,High,Medium,70000.0,1294,275,41.0,61,50,219,50
244963,Ivanildo Fernandes,24,73,75,78,5,Medium,Medium,4800000.0,1501,338,62.0,73,88,295,71
244971,D. Furtado,23,64,65,73,9,Medium,Medium,700000.0,1533,340,53.0,54,61,267,56
244972,Ricardo Schutte,22,63,65,70,7,Medium,Medium,525000.0,1483,318,52.0,51,69,295,58
244973,M. Ruiz,19,72,74,82,10,High,Medium,4800000.0,1874,396,68.0,76,64,339,69
244987,M. Álvarez,31,66,66,66,0,Medium,Medium,425000.0,952,354,30.0,21,65,201,45
244993,I. Sankhon,24,67,70,72,5,Medium,Medium,925000.0,1887,395,66.0,76,70,358,64
245000,N. Mekonnen,19,60,61,75,15,Medium,Medium,400000.0,1583,337,50.0,69,52,265,51
245004,V. Vanbaleghem,22,66,67,74,8,Medium,High,875000.0,1719,371,59.0,80,76,340,59
245014,S. Janssen,19,60,62,72,12,Medium,Medium,350000.0,1645,345,58.0,62,56,303,56
245015,Y. Roemer,18,59,59,74,15,Medium,Medium,325000.0,1435,311,48.0,50,50,266,54
245016,A. Ciss,20,68,69,77,9,High,High,1400000.0,1801,393,56.0,81,68,347,61
245019,S. Woods,21,56,58,69,13,Medium,Medium,160000.0,1189,251,50.0,50,64,236,55
245020,J. Hungbo,19,58,59,74,16,High,Medium,275000.0,1443,317,49.0,47,45,223,48
245021,M. Loum,23,72,74,81,9,Medium,High,4400000.0,1759,377,72.0,77,81,372,68
245022,N. Opoku,22,67,69,72,5,Medium,Medium,925000.0,1515,335,58.0,60,80,299,65
245023,P. Mićin,21,65,67,77,12,High,Low,975000.0,1605,345,60.0,47,60,290,59
245033,T. Roberts,19,55,57,74,19,Medium,Medium,170000.0,1432,305,52.0,42,49,226,51
245035,C. Gomes,19,65,66,78,13,Low,High,950000.0,1732,368,60.0,58,61,300,65
245039,Duan Liuyu,21,64,65,74,10,High,High,725000.0,1630,350,58.0,59,57,285,56
245040,Jiang Shenglong,19,52,60,64,12,Medium,Medium,90000.0,1523,335,47.0,64,69,285,53
245041,Zhu Chenjie,19,62,64,74,12,Medium,Medium,475000.0,1562,342,57.0,77,73,303,55
245043,Zhou Junchen,20,55,56,71,16,Medium,Low,180000.0,1378,300,52.0,53,56,257,59
245045,B. Córdoba,20,53,55,68,15,Medium,Medium,120000.0,1235,263,42.0,59,58,235,43
245054,Lee Dong Kyung,22,67,68,75,8,Medium,Medium,1100000.0,1786,385,63.0,72,61,325,66
245055,A. Moreno,21,62,67,76,14,Medium,Medium,650000.0,1639,357,67.0,62,56,299,63
245057,R. Ferrario,20,53,53,66,13,Medium,Medium,90000.0,866,291,37.0,21,45,164,47
245058,O. Kiteishvili,24,71,73,75,4,Medium,Medium,3000000.0,1941,405,72.0,76,40,334,69
245061,J. López,20,63,66,78,15,Medium,Medium,800000.0,1721,368,62.0,65,58,281,63
245062,J. González,28,73,73,73,0,Medium,High,3400000.0,1762,381,59.0,81,67,330,69
245065,D. Palacios,20,70,71,80,10,Medium,Medium,2600000.0,1660,369,62.0,74,58,268,63
245067,Y. Taki,20,61,64,72,11,High,Medium,450000.0,1587,333,52.0,42,41,253,58
245074,Choi Young Eun,24,58,58,63,5,Medium,Medium,130000.0,829,296,32.0,24,63,169,52
245076,L. Racic,21,62,64,72,10,Medium,High,450000.0,1340,296,52.0,54,69,254,58
245079,A. Oviedo,24,61,63,66,5,Medium,Medium,350000.0,1453,326,62.0,62,61,294,68
245084,M. Busi,20,69,69,78,9,High,Medium,1500000.0,1768,384,58.0,74,66,313,66
245087,C. Bayiha,21,61,62,71,10,Medium,High,400000.0,1633,362,53.0,57,57,294,55
245089,Samu Pérez,23,65,65,73,8,Medium,Medium,625000.0,945,356,32.0,27,54,195,46
245090,L. Beckemeyer,20,54,54,66,12,Medium,Medium,100000.0,854,303,29.0,29,63,208,39
245091,L. Ravanelli,22,66,67,75,9,Medium,Medium,900000.0,1506,326,60.0,60,64,286,61
245092,G. Kilama,21,58,62,67,9,Medium,High,180000.0,1564,339,49.0,74,61,294,51
245097,F. Becker,20,65,69,79,14,Medium,Medium,1200000.0,1686,370,65.0,80,49,280,64
245100,M. Awoudja,22,61,63,71,10,High,Medium,375000.0,1439,311,49.0,64,77,291,51
245122,T. Prica,18,60,62,79,19,High,Medium,425000.0,1544,337,48.0,72,66,333,52
245124,D. Jovanović,21,66,68,76,10,High,Medium,1100000.0,1597,338,65.0,58,74,327,58
245127,M. Sopoćko,21,60,62,73,13,Medium,Medium,400000.0,1573,338,62.0,68,57,273,55
245128,L. Bryon,19,57,58,70,13,Medium,Medium,180000.0,1344,296,54.0,59,71,246,56
245129,M. Hołownia,22,61,61,69,8,Medium,Medium,325000.0,1429,315,43.0,63,61,238,57
245131,G. Tsitaishvili,19,72,73,86,14,High,Medium,6500000.0,1620,366,59.0,66,37,257,63
245132,D. Popov,21,73,75,84,11,High,Medium,6500000.0,1560,345,62.0,64,75,298,66
245143,J. Crilly,16,49,48,67,18,Medium,High,50000.0,1186,251,40.0,55,52,221,44
245144,F. Ferrari,23,65,66,70,5,Medium,Medium,725000.0,1554,329,62.0,61,79,341,58
245149,J. Hurtado,19,71,72,83,12,High,Low,4200000.0,1698,378,62.0,75,80,363,68
245150,C. Trejo,20,61,64,75,14,High,Low,550000.0,1531,333,46.0,68,65,324,55
245152,S. Giménez,19,64,66,82,18,High,Medium,975000.0,1575,337,48.0,57,78,319,60
245153,N. Wood,18,60,62,81,21,Medium,Medium,450000.0,1347,296,66.0,53,67,246,50
245155,M. Kudus,19,75,77,85,10,High,High,10500000.0,1967,433,72.0,85,76,379,69
245156,F. Russo,25,67,69,74,7,Medium,Medium,950000.0,1490,320,55.0,75,69,287,66
245157,Stoichkov,26,70,72,72,2,Medium,Medium,2100000.0,1817,391,64.0,66,67,323,64
245158,L. Suárez,22,75,77,86,11,High,Medium,11500000.0,1923,418,61.0,79,82,370,75
245159,Juan Ibiza,24,66,68,73,7,Medium,Medium,825000.0,1512,320,57.0,57,65,273,65
245174,B. Anderson,21,61,63,72,11,High,Medium,450000.0,1428,306,50.0,55,44,286,51
245176,J. Bartels,21,60,60,72,12,Medium,Medium,300000.0,855,327,37.0,17,58,167,45
245209,M. Sadílek,21,72,73,77,5,Medium,High,3800000.0,1971,414,64.0,81,69,359,68
245210,B. Johnson,20,53,53,65,12,Medium,Medium,90000.0,840,301,37.0,26,49,168,38
245211,J. Teze,20,67,67,76,9,Medium,High,1100000.0,1685,375,59.0,66,66,322,62
245212,R. Uldriķis,22,62,64,73,11,High,Medium,525000.0,1473,318,70.0,65,91,339,55
245213,Baba Fernandes,19,64,65,74,10,Medium,Medium,650000.0,1395,294,45.0,54,78,265,54
245218,J. Guillemenot,22,66,68,74,8,Medium,Low,950000.0,1727,364,62.0,70,68,345,64
245219,Juan Hernández,25,67,68,70,3,Medium,Medium,950000.0,1498,324,55.0,50,51,254,64
245221,O. Abdulrahman,26,77,76,78,1,Medium,Medium,10500000.0,1855,389,68.0,71,41,309,65
245222,A. Iontton,19,55,57,68,13,Medium,High,150000.0,1519,328,51.0,64,56,275,54
245224,D. Makoma,19,53,52,64,11,Medium,Medium,100000.0,1425,315,39.0,69,62,288,50
245226,Gonçalo Cardoso,19,66,68,78,12,Low,Medium,1000000.0,1410,304,63.0,61,79,280,62
245228,F. Krüger,21,69,71,77,8,High,Medium,1600000.0,1646,365,57.0,72,71,337,68
245231,B. Arce,21,71,72,83,12,Medium,Medium,4200000.0,1619,357,55.0,70,50,271,71
245235,A. Bah,22,67,68,77,10,Medium,Medium,1200000.0,1778,396,61.0,84,69,307,72
245237,I. Saavedra,21,66,68,74,8,Medium,Medium,950000.0,1718,376,70.0,74,68,327,68
245238,Javi Sánchez,23,70,72,79,9,Medium,Medium,2500000.0,1499,323,55.0,66,77,284,68
245239,M. Kulke,19,57,61,73,16,Medium,Medium,220000.0,1552,332,55.0,55,56,273,54
245251,Iago Oliveira,19,64,64,77,13,Medium,High,800000.0,1578,342,55.0,64,69,280,58
245252,A. Gürleyen,21,59,61,74,15,Medium,Medium,325000.0,1385,301,43.0,52,79,294,48
245253,L. Barreiro Martins,20,66,68,78,12,Medium,Medium,1100000.0,1791,378,61.0,68,38,285,67
245256,J. Vargas,25,63,65,70,7,Medium,Medium,475000.0,1336,296,58.0,64,87,273,56
245257,João Lucas,24,69,69,72,3,High,Medium,1200000.0,1706,371,63.0,73,56,272,64
245260,A. Binous,19,53,55,69,16,Medium,Low,130000.0,1265,272,45.0,33,70,263,54
245264,M. Kaufmann,19,65,67,80,15,High,Medium,1200000.0,1547,340,61.0,63,71,326,59
245265,S. Kchouk,25,60,61,64,4,Medium,Medium,240000.0,1481,329,47.0,61,62,239,52
245274,P. Gunnarsson,19,59,59,73,14,Medium,Medium,275000.0,1017,328,40.0,25,67,208,38
245275,T. Bašić,23,73,75,80,7,High,Medium,5500000.0,1926,398,73.0,71,73,349,72
245276,M. Al Rubaie,22,58,58,68,10,Medium,Medium,160000.0,1188,323,46.0,35,63,224,57
245277,K. Michael,20,66,71,80,14,High,Medium,1400000.0,1855,388,60.0,71,53,328,64
245278,Tomás Tavares,19,73,74,85,12,High,Medium,6500000.0,1833,402,76.0,72,71,311,73
245279,Reguilón,23,82,82,89,7,High,Medium,27500000.0,2020,439,72.0,80,65,329,79
245283,F. El Melali,23,68,70,75,7,High,Medium,1300000.0,1557,338,61.0,37,35,205,54
245286,J. Žambůrek,19,60,62,75,15,High,Medium,450000.0,1445,312,59.0,63,43,244,55
245287,Sergio López,21,67,67,81,14,High,Medium,1600000.0,1764,380,62.0,60,53,296,65
245288,L. Gottwalt,22,61,63,69,8,Medium,Medium,325000.0,1350,303,42.0,54,83,267,54
245289,Pepê,20,62,61,72,10,Medium,Medium,500000.0,1604,332,57.0,66,52,282,55
245290,De la Fuente,21,64,66,79,15,Medium,High,925000.0,1528,326,60.0,53,69,279,61
245291,M. Skjellerup,23,49,53,58,9,Medium,Medium,45000.0,1296,277,40.0,62,61,285,44
245292,M. Yıldız,21,52,52,64,12,Medium,Medium,70000.0,861,291,37.0,24,61,188,48
245294,J. Serendero,32,80,80,80,0,Medium,Medium,0.0,1208,435,67.0,29,79,240,78
245295,E. Guichón,32,79,79,79,0,High,Medium,0.0,1990,419,76.0,76,33,314,80
245296,J. Herrería,32,77,77,77,0,High,Medium,0.0,1920,412,73.0,80,61,291,75
245297,R. Di Leonardo,24,79,79,79,0,High,Medium,0.0,1951,419,54.0,85,62,306,81
245298,D. Lenzado,32,78,78,78,0,Medium,Medium,0.0,1812,387,70.0,62,81,325,79
245299,J. Frendado,36,80,80,80,0,High,Medium,0.0,1987,408,70.0,60,77,363,76
245300,M. Baldona,36,80,80,80,0,High,High,0.0,2050,435,68.0,89,71,363,78
245301,L. Baezo,32,77,77,77,0,Medium,Medium,0.0,2076,442,76.0,87,82,385,73
245302,E. Riquero,32,79,79,79,0,High,Medium,0.0,2035,438,81.0,91,68,321,78
245303,F. Contedo,36,77,77,77,0,High,Medium,0.0,1906,392,84.0,75,57,332,82
245304,S. Ardero,32,80,80,80,0,Medium,Medium,0.0,1855,391,77.0,67,48,301,80
245305,L. Dálves,28,80,80,80,0,High,Low,0.0,1902,402,79.0,56,87,391,83
245306,L. Sáreda,28,79,79,79,0,Medium,Medium,0.0,1179,446,45.0,23,60,208,76
245308,M. Nérez,32,80,80,80,0,Medium,Medium,0.0,2065,436,82.0,89,68,336,80
245309,E. Schetino,28,80,80,80,0,Medium,Medium,0.0,1882,402,71.0,76,73,312,85
245313,J. Sildero,28,80,80,80,0,Medium,Low,0.0,2062,428,81.0,80,70,374,82
245315,E. Aguerro,32,78,79,78,0,High,Medium,0.0,1893,401,73.0,80,67,386,82
245322,G. Ichazo,28,75,75,75,0,Medium,Medium,0.0,1782,372,75.0,68,83,348,77
245324,S. Luna,32,78,78,78,0,Medium,Medium,0.0,2067,444,80.0,88,68,363,80
245325,V. Castro,28,77,77,77,0,High,High,0.0,2009,433,67.0,76,88,370,81
245327,D. Pámanes,32,75,75,75,0,High,Medium,0.0,1798,383,65.0,61,69,334,79
245331,Jordi Escobar,18,64,66,79,15,Medium,Medium,950000.0,1439,304,65.0,53,62,302,62
245336,M. Kilman,23,64,66,75,11,Medium,Medium,700000.0,1628,357,61.0,64,72,292,62
245338,T. van den Belt,19,59,61,73,14,Medium,Medium,325000.0,1537,315,52.0,32,40,225,55
245340,L. Sibley,18,66,68,82,16,High,Medium,1300000.0,1702,369,56.0,64,60,313,61
245341,C. Bassett,18,63,65,80,17,Medium,Medium,750000.0,1707,362,48.0,70,59,298,59
245343,L. Alarcón,19,56,57,73,17,Medium,Medium,180000.0,1211,261,44.0,61,71,262,47
245347,M. Bauer,20,61,63,73,12,Medium,Medium,425000.0,1365,291,41.0,65,74,269,57
245352,A. Bastiaans,18,59,62,74,15,Medium,Low,325000.0,1581,337,60.0,50,52,255,58
245354,J. Paradela,21,57,62,70,13,Medium,Medium,200000.0,1573,332,66.0,65,48,276,54
245361,I. Sauter,19,56,58,76,20,Medium,High,180000.0,1473,330,55.0,64,73,294,53
245364,N. Alioui,21,63,65,73,10,Medium,Low,600000.0,1577,341,46.0,57,57,313,45
245367,X. Simons,17,65,67,85,20,Medium,Medium,1100000.0,1656,349,58.0,60,47,279,68
245368,G. Yalçın,21,69,71,78,9,Medium,Medium,1700000.0,1599,345,50.0,59,66,337,64
245369,A. Çelebi,21,61,63,73,12,Low,Medium,425000.0,1304,278,44.0,47,73,259,60
245370,E. Destanoğlu,19,66,66,79,13,Medium,Medium,975000.0,882,352,21.0,20,68,177,45
245371,T. Almada,19,73,75,89,16,Medium,Low,8500000.0,1915,408,77.0,69,56,329,59
245372,M. Acikgöz,19,60,60,73,13,Medium,Low,375000.0,1592,334,59.0,49,56,268,55
245383,T. Mavrommatis,23,65,67,72,7,Low,Medium,675000.0,1467,318,60.0,60,70,305,53
245388,J. Todibo,20,75,77,86,11,Medium,Medium,10500000.0,1757,390,72.0,64,79,312,70
245391,S. Sy,21,59,59,70,11,Medium,Medium,240000.0,1454,309,48.0,60,48,236,56
245396,V. Supryaga,20,70,72,84,14,Medium,Low,3900000.0,1531,343,58.0,52,58,301,75
245397,P. Gwargis,19,58,59,73,15,Medium,Medium,275000.0,1552,331,52.0,48,53,255,53
245400,Kim Ji Hyun,23,62,64,69,7,Medium,Low,425000.0,1548,343,56.0,79,65,309,60
245404,S. Tiffoney,21,60,60,69,9,High,Medium,325000.0,1464,319,49.0,33,40,220,42
245406,S. Bojang,22,61,61,70,9,Medium,Medium,350000.0,1495,337,46.0,73,68,265,52
245410,M. Talbi,22,61,63,69,8,Medium,Medium,325000.0,1391,291,43.0,60,57,256,51
245414,R. Al Otaibi,20,56,56,73,17,Medium,Medium,180000.0,1364,293,41.0,56,39,210,51
245419,Joan Monterde,22,62,64,73,11,Medium,Medium,525000.0,1513,325,49.0,35,40,251,57
245424,S. Al Saeed,20,50,53,64,14,High,Medium,60000.0,1373,287,45.0,44,39,220,49
245426,M. Kumbulla,20,75,77,85,10,Medium,Medium,10000000.0,1621,354,63.0,62,76,303,76
