age,ova,bov,pot,growth,value,total_stats,base_stats,composure,stamina,strength,power,reactions
19,53,54,69,16,120000.0,1399,309,45.0,45,57,223,44
19,68,70,84,16,1900000.0,1557,337,51.0,63,77,325,63
25,62,66,67,5,400000.0,1711,367,58.0,71,77,349,59
19,52,55,68,16,110000.0,1341,286,42.0,57,57,266,52
21,64,66,73,9,650000.0,1559,340,45.0,60,71,283,58
22,48,48,52,4,30000.0,964,285,13.0,33,51,190,51
23,64,66,71,7,575000.0,1783,385,58.0,70,60,321,55
19,54,55,62,8,90000.0,1315,277,44.0,63,57,253,49
20,59,61,69,10,250000.0,1487,319,52.0,62,69,307,54
20,63,65,77,14,800000.0,1667,362,53.0,64,70,304,61
20,56,58,70,14,200000.0,1443,313,49.0,61,62,289,54
20,55,57,67,12,140000.0,1551,329,40.0,70,60,302,52
23,63,64,68,5,500000.0,1636,364,53.0,64,57,303,54
20,56,58,66,10,130000.0,1370,299,43.0,58,69,261,51
22,62,64,73,11,525000.0,1478,316,57.0,53,70,316,60
24,66,69,73,7,900000.0,1770,376,70.0,61,66,320,65
19,58,59,71,13,240000.0,1537,328,50.0,63,51,288,50
28,67,69,69,2,775000.0,1502,337,68.0,71,94,348,60
22,70,70,78,8,2600000.0,1738,384,73.0,74,76,358,60
28,67,67,67,0,750000.0,1872,392,58.0,88,67,355,66
20,51,56,64,13,70000.0,1433,317,39.0,62,50,277,40
18,59,63,75,16,325000.0,1518,343,56.0,78,49,274,51
22,59,61,66,7,220000.0,1417,306,53.0,58,58,290,49
20,65,65,75,10,700000.0,965,345,23.0,33,48,190,56
20,57,57,70,13,180000.0,1409,312,52.0,49,55,210,52
27,62,63,65,3,325000.0,1668,343,48.0,74,62,322,61
31,61,61,61,0,220000.0,1534,337,58.0,73,63,292,56
21,61,62,73,12,450000.0,1456,319,57.0,63,61,286,46
19,60,61,73,13,400000.0,1438,310,58.0,65,33,235,51
21,63,64,74,11,625000.0,1537,340,44.0,62,72,323,55
19,64,66,79,15,975000.0,1568,338,57.0,69,44,300,48
19,65,67,77,12,950000.0,1705,361,48.0,70,61,322,59
18,58,60,75,17,275000.0,1523,331,51.0,71,55,302,53
20,59,63,72,13,300000.0,1578,331,50.0,61,47,269,55
21,64,66,77,13,850000.0,1745,378,62.0,80,75,352,64
22,64,67,75,11,775000.0,1679,365,58.0,71,58,294,58
26,64,66,67,3,575000.0,1573,339,58.0,71,71,330,62
30,65,65,65,0,500000.0,1739,385,62.0,65,72,323,61
28,63,64,64,1,350000.0,1324,281,46.0,57,82,272,57
29,62,63,62,0,300000.0,1680,357,57.0,67,58,306,61
24,58,58,61,3,120000.0,836,320,21.0,21,35,143,47
20,68,70,77,9,1400000.0,1659,355,64.0,62,63,314,71
20,64,65,74,10,750000.0,1469,317,55.0,52,71,314,56
20,60,63,73,13,400000.0,1629,341,52.0,56,47,264,53
27,73,74,74,1,4100000.0,1984,427,68.0,80,77,372,70
31,71,71,71,0,2100000.0,1729,377,67.0,69,63,324,64
37,68,68,68,0,90000.0,1137,367,41.0,33,53,211,66
28,72,72,72,0,2700000.0,1864,408,59.0,88,71,356,66
27,72,73,73,1,3200000.0,1987,423,73.0,87,66,370,65
18,51,53,68,17,80000.0,1314,285,43.0,54,36,221,39
19,61,63,79,18,500000.0,1360,285,54.0,49,73,264,62
18,62,64,76,14,625000.0,1488,316,58.0,58,62,310,63
30,66,66,66,0,525000.0,1458,310,58.0,58,69,278,55
23,67,67,72,5,900000.0,1539,340,48.0,69,67,265,62
20,59,59,73,14,300000.0,909,310,26.0,26,64,192,49
21,61,61,71,10,375000.0,1487,322,43.0,63,60,240,56
19,56,58,76,20,180000.0,1327,295,44.0,57,71,264,46
20,57,57,70,13,160000.0,999,335,40.0,25,69,215,47
19,56,56,67,11,120000.0,923,308,35.0,30,51,194,46
21,61,63,70,9,350000.0,1349,300,44.0,61,90,300,48
21,59,61,73,14,350000.0,1572,338,48.0,66,62,306,52
20,56,58,71,15,200000.0,1363,288,54.0,53,69,300,57
27,64,64,64,0,475000.0,1605,351,65.0,71,63,309,44
24,61,61,64,3,325000.0,1672,360,52.0,70,65,304,54
19,54,56,70,16,150000.0,1367,297,54.0,64,40,251,51
21,60,62,70,10,300000.0,1352,300,59.0,62,73,269,56
22,71,73,80,9,3300000.0,1727,373,66.0,60,80,304,65
23,75,75,81,6,8000000.0,1904,415,74.0,76,69,327,69
21,65,67,74,9,850000.0,1623,365,52.0,62,75,312,52
25,67,68,70,3,950000.0,1624,352,48.0,61,46,286,59
19,60,62,76,16,450000.0,1407,301,50.0,46,68,295,57
22,65,65,71,6,650000.0,1533,334,53.0,67,60,241,60
27,69,70,70,1,1200000.0,1763,384,51.0,71,65,312,55
19,63,65,81,18,800000.0,1572,333,65.0,55,62,301,60
19,55,57,75,20,170000.0,1324,295,50.0,49,64,277,51
16,55,56,77,22,170000.0,1400,291,46.0,44,35,253,51
29,64,64,64,0,375000.0,1529,333,57.0,66,70,279,59
27,65,65,66,1,525000.0,1626,358,63.0,70,61,286,63
26,66,69,67,1,750000.0,1771,379,68.0,71,65,297,66
27,61,61,61,0,275000.0,1508,328,61.0,63,44,292,52
22,72,74,82,10,4900000.0,1903,409,75.0,71,73,353,73
17,50,51,65,15,60000.0,1283,276,46.0,34,32,180,40
24,74,75,79,5,7000000.0,1986,424,73.0,76,74,359,74
17,53,55,76,23,130000.0,1298,269,44.0,50,60,272,50
19,57,59,74,17,220000.0,1425,310,49.0,63,77,321,48
19,60,61,73,13,400000.0,1488,332,48.0,64,61,280,48
24,64,68,71,7,575000.0,1582,340,44.0,68,71,290,57
20,62,64,75,13,600000.0,1570,346,58.0,56,64,323,58
20,62,63,73,11,475000.0,1597,361,55.0,70,71,288,58
26,66,65,68,2,775000.0,1648,345,64.0,51,66,304,60
21,63,64,74,11,625000.0,1546,336,56.0,62,54,276,60
24,58,61,64,6,170000.0,1530,326,62.0,60,46,262,54
19,55,55,68,13,150000.0,1340,295,41.0,47,39,235,39
28,63,68,63,0,375000.0,1728,368,55.0,55,42,297,66
19,60,62,74,14,450000.0,1529,322,58.0,53,33,232,52
27,62,62,62,0,300000.0,1712,367,61.0,68,69,307,58
19,65,69,80,15,1100000.0,1747,382,55.0,53,44,281,63
21,63,65,77,14,750000.0,1420,306,52.0,59,75,319,62
24,64,66,71,7,650000.0,1545,338,56.0,60,84,344,55
22,51,53,60,9,60000.0,1281,271,49.0,52,47,255,54
18,51,54,67,16,80000.0,1389,296,51.0,38,43,222,54
20,51,53,68,17,80000.0,1233,267,42.0,64,71,260,44
23,69,69,75,6,1300000.0,1577,344,52.0,69,64,256,62
18,48,49,67,19,60000.0,1184,246,42.0,55,43,247,45
19,54,57,70,16,150000.0,1384,304,48.0,59,50,261,55
21,54,55,62,8,100000.0,1429,312,46.0,53,59,272,44
23,66,67,72,6,800000.0,1710,363,60.0,76,69,328,62
19,55,55,70,15,160000.0,1438,303,39.0,62,50,260,47
21,59,59,71,12,230000.0,1040,333,33.0,31,62,213,59
20,66,69,76,10,975000.0,1651,367,56.0,75,58,268,66
20,62,64,72,10,450000.0,1328,286,44.0,58,72,255,58
21,54,55,67,13,130000.0,1357,305,55.0,50,51,229,37
22,65,66,72,7,750000.0,1733,370,57.0,64,75,323,57
23,70,70,75,5,1800000.0,981,367,32.0,25,68,210,69
22,69,71,78,9,1600000.0,1891,387,74.0,74,45,338,74
20,60,62,72,12,350000.0,1323,280,43.0,34,66,246,52
22,58,58,68,10,160000.0,912,320,32.0,26,58,169,55
21,66,67,74,8,975000.0,1572,334,60.0,67,83,333,65
18,56,60,73,17,180000.0,1568,332,55.0,45,58,265,49
20,54,54,68,14,130000.0,862,295,21.0,24,66,179,42
21,65,67,73,8,800000.0,1717,368,60.0,59,58,306,61
19,53,54,65,12,90000.0,1243,271,50.0,62,63,235,47
20,59,60,69,10,250000.0,1616,334,50.0,61,45,277,54
16,56,57,78,22,200000.0,1328,299,54.0,50,47,224,45
19,58,60,74,16,275000.0,1475,312,47.0,50,56,286,48
19,61,61,76,15,500000.0,1499,328,41.0,62,59,259,49
24,68,68,72,4,1000000.0,1604,355,48.0,74,65,275,63
21,69,71,80,11,1800000.0,1806,388,72.0,69,61,330,64
19,65,65,76,11,725000.0,921,362,34.0,23,69,187,46
19,57,58,77,20,210000.0,1558,339,52.0,58,59,278,52
20,57,57,71,14,190000.0,865,300,39.0,28,60,173,50
21,63,63,76,13,650000.0,1557,343,45.0,69,75,308,55
22,64,66,72,8,600000.0,1423,322,52.0,63,88,291,54
20,55,55,71,16,150000.0,926,308,32.0,21,45,174,43
19,69,70,78,9,1600000.0,1763,381,62.0,59,59,310,59
22,68,72,73,5,1200000.0,1685,371,52.0,69,85,361,66
23,64,66,70,6,550000.0,1422,304,54.0,59,67,263,60
18,58,58,76,18,220000.0,981,331,36.0,26,62,199,57
18,58,59,74,16,250000.0,1470,314,47.0,49,47,262,43
26,71,71,72,1,2800000.0,1788,386,64.0,78,69,344,65
20,62,63,72,10,500000.0,1602,346,55.0,63,43,266,57
28,75,75,75,0,7000000.0,1827,385,72.0,75,79,387,76
23,65,67,72,7,675000.0,1407,308,51.0,67,77,282,65
24,61,62,68,7,325000.0,1604,343,52.0,67,69,294,55
25,59,61,64,5,210000.0,1382,296,47.0,60,64,295,58
22,62,62,73,11,475000.0,1503,332,45.0,66,61,251,56
29,68,68,68,0,750000.0,1693,370,58.0,75,80,348,62
20,55,55,64,9,100000.0,842,293,25.0,28,64,167,45
19,53,52,65,12,100000.0,1391,295,61.0,49,49,236,48
22,57,57,67,10,130000.0,899,310,32.0,29,67,199,46
19,55,58,68,13,140000.0,1560,320,54.0,50,35,242,51
23,58,60,65,7,180000.0,1560,337,54.0,72,62,282,56
20,61,64,70,9,350000.0,1664,355,57.0,60,68,301,62
26,66,67,69,3,700000.0,1798,387,47.0,84,62,344,61
20,61,64,74,13,475000.0,1703,368,48.0,67,56,294,57
20,64,65,74,10,650000.0,1575,353,46.0,69,76,288,57
21,63,67,74,11,625000.0,1607,351,56.0,63,79,343,59
20,59,60,73,14,325000.0,1285,283,49.0,56,77,281,52
21,67,68,78,11,1200000.0,1604,352,54.0,69,76,306,64
21,57,59,71,14,210000.0,1544,332,45.0,51,58,259,51
21,69,70,78,9,1600000.0,1711,370,68.0,68,57,316,64
18,55,57,73,18,170000.0,1343,281,49.0,56,49,272,53
19,60,62,74,14,450000.0,1681,355,45.0,55,58,298,58
22,58,58,69,11,200000.0,1413,301,45.0,67,49,230,50
23,63,65,69,6,450000.0,1524,334,52.0,70,76,301,55
19,59,60,73,14,325000.0,1441,312,42.0,52,42,236,42
22,67,69,77,10,1100000.0,1526,339,56.0,66,76,300,61
19,65,67,80,15,1100000.0,1460,320,63.0,67,74,260,64
19,56,59,76,20,190000.0,1588,327,58.0,61,34,262,53
28,70,70,70,0,1800000.0,1684,352,72.0,60,72,332,53
18,53,55,71,18,110000.0,1228,263,38.0,52,64,240,45
24,75,77,79,4,9000000.0,1787,380,80.0,70,69,336,73
22,63,65,70,7,525000.0,1477,323,57.0,70,90,351,57
17,50,51,70,20,60000.0,1286,277,42.0,58,60,271,45
21,55,57,64,9,110000.0,1379,296,39.0,55,66,242,51
19,59,61,78,19,325000.0,1536,337,62.0,70,52,269,50
19,54,54,71,17,140000.0,1338,291,35.0,58,48,213,50
19,59,60,76,17,300000.0,1512,336,51.0,65,63,263,50
25,63,65,68,5,500000.0,1459,321,61.0,52,76,304,58
19,62,64,77,15,650000.0,1488,318,55.0,52,69,304,62
19,51,51,63,12,50000.0,760,283,24.0,21,67,157,42
22,64,64,71,7,575000.0,1455,328,56.0,64,70,242,57
21,69,71,79,10,1700000.0,1804,389,69.0,68,63,312,71
26,63,63,64,1,425000.0,1697,361,47.0,65,57,305,50
25,65,66,68,3,675000.0,1565,352,53.0,50,65,311,51
25,62,63,65,3,375000.0,1586,354,44.0,69,78,314,55
20,65,68,73,8,800000.0,1649,341,64.0,63,40,291,68
21,64,66,72,8,600000.0,1474,319,61.0,61,73,305,55
20,64,64,74,10,575000.0,971,333,34.0,19,67,196,57
24,72,73,79,7,3900000.0,1635,357,56.0,84,73,280,73
19,59,61,72,13,275000.0,1309,280,50.0,51,72,243,53
23,63,65,69,6,525000.0,1467,310,51.0,52,58,306,54
19,55,57,71,16,170000.0,1404,293,54.0,53,36,249,49
19,60,61,77,17,425000.0,1681,346,58.0,58,55,285,66
18,62,62,80,18,575000.0,1481,328,51.0,66,61,260,58
19,60,61,74,14,450000.0,1536,334,48.0,60,40,266,44
22,70,70,78,8,2300000.0,1722,374,65.0,70,62,317,69
19,70,73,82,12,3100000.0,1849,401,72.0,73,68,327,68
18,55,56,72,17,160000.0,1382,290,48.0,60,35,242,44
19,55,55,72,17,160000.0,1419,315,46.0,65,67,276,53
16,52,53,76,24,110000.0,1288,289,44.0,58,82,309,44
19,64,65,78,14,900000.0,1762,381,60.0,61,62,328,56
20,63,64,74,11,625000.0,1534,335,54.0,70,58,278,57
18,61,63,70,9,350000.0,1500,316,60.0,49,72,309,61
19,58,62,74,16,275000.0,1535,324,62.0,45,45,258,48
21,62,63,74,12,500000.0,1581,345,53.0,48,54,246,56
19,63,64,79,16,800000.0,1508,331,44.0,51,45,262,55
18,66,67,80,14,1200000.0,1768,389,58.0,76,85,363,56
24,65,65,71,6,550000.0,936,348,26.0,24,44,182,65
19,61,62,75,14,550000.0,1506,328,52.0,64,69,283,58
23,64,66,72,8,600000.0,1777,376,55.0,80,56,323,64
28,71,71,71,0,1700000.0,970,373,29.0,24,60,176,69
24,68,71,77,9,1300000.0,1661,359,55.0,67,78,314,64
18,53,54,72,19,110000.0,1267,276,40.0,67,70,264,48
19,51,54,65,14,80000.0,1427,312,46.0,69,65,276,51
18,69,71,86,17,2000000.0,1773,389,67.0,68,82,337,64
19,61,63,79,18,550000.0,1544,328,51.0,46,52,246,52
20,72,73,85,13,5500000.0,1888,415,73.0,66,76,345,71
22,65,67,74,9,850000.0,1648,350,61.0,60,46,310,59
21,64,66,78,14,925000.0,1497,322,67.0,34,83,264,53
21,59,61,73,14,350000.0,1476,316,45.0,61,65,310,55
19,64,65,79,15,975000.0,1589,340,58.0,59,47,246,53
18,52,54,70,18,100000.0,1237,266,36.0,51,57,243,44
19,61,61,77,16,500000.0,1580,349,52.0,68,67,269,54
18,49,52,67,18,60000.0,1334,295,46.0,57,54,243,39
18,60,61,76,16,425000.0,1516,331,53.0,43,56,261,48
20,69,71,80,11,1800000.0,1646,358,62.0,68,51,325,66
21,64,64,73,9,625000.0,1635,351,55.0,68,66,298,62
20,58,59,73,15,275000.0,1560,341,50.0,63,56,261,53
23,60,59,66,6,250000.0,1530,324,46.0,62,55,235,50
22,63,64,72,9,575000.0,1587,340,58.0,59,57,272,58
19,50,50,64,14,50000.0,830,266,39.0,27,60,185,38
20,63,65,77,14,800000.0,1704,363,65.0,63,47,276,62
19,74,74,85,11,9500000.0,1840,404,73.0,76,61,308,73
16,67,69,88,21,1700000.0,1597,345,64.0,56,61,273,63
23,57,58,64,7,150000.0,1334,291,49.0,57,78,308,49
21,62,64,74,12,550000.0,1497,317,62.0,41,45,231,61
22,81,81,87,6,21500000.0,2151,458,79.0,84,69,373,80
22,61,62,70,9,350000.0,1559,338,43.0,35,53,245,58
19,60,62,74,14,450000.0,1462,313,62.0,56,61,284,52
22,63,65,73,10,600000.0,1662,352,64.0,56,65,294,48
20,63,63,77,14,750000.0,1647,354,62.0,67,57,306,58
17,53,54,72,19,110000.0,1347,291,42.0,45,60,240,47
18,53,55,74,21,130000.0,1485,315,46.0,64,63,286,50
19,54,55,74,20,140000.0,1443,311,50.0,66,58,280,51
19,65,65,77,12,850000.0,1700,369,58.0,69,64,301,55
21,62,62,71,9,475000.0,1533,331,58.0,58,35,280,57
21,59,61,71,12,275000.0,1405,311,53.0,55,68,290,53
22,66,68,75,9,1000000.0,1716,360,68.0,62,50,288,62
22,56,59,64,8,130000.0,1479,320,58.0,62,46,267,48
24,62,63,66,4,400000.0,1534,333,53.0,63,61,285,42
26,72,74,75,3,3900000.0,1820,407,69.0,67,87,355,68
20,60,60,73,13,375000.0,1550,332,43.0,66,47,262,48
20,67,67,79,12,1200000.0,1702,367,71.0,64,59,282,66
20,71,73,83,12,3900000.0,1343,292,64.0,52,91,240,68
18,61,64,80,19,525000.0,1652,359,59.0,68,68,304,58
21,58,62,65,7,180000.0,1588,341,49.0,38,64,266,54
19,60,62,68,8,300000.0,1388,295,47.0,45,56,277,58
19,59,61,71,12,275000.0,1517,325,58.0,36,64,257,60
19,64,64,74,10,625000.0,1599,358,62.0,71,65,280,57
19,58,60,72,14,250000.0,1406,305,45.0,61,72,278,49
19,60,63,73,13,375000.0,1666,348,65.0,63,46,273,56
20,61,64,74,13,475000.0,1627,358,56.0,68,76,331,62
23,67,68,72,5,1000000.0,1666,357,62.0,56,52,301,61
22,61,62,72,11,400000.0,1717,357,52.0,66,54,314,61
20,61,62,75,14,550000.0,1541,341,51.0,78,56,275,48
23,56,58,63,7,130000.0,1524,325,48.0,61,57,281,48
21,67,67,77,10,1100000.0,1651,362,63.0,83,72,321,60
20,56,57,69,13,170000.0,1406,294,55.0,50,43,262,51
25,64,65,69,5,525000.0,1428,309,47.0,61,70,273,50
19,59,61,79,20,325000.0,1523,319,53.0,53,50,283,57
24,60,62,67,7,300000.0,1586,346,58.0,34,75,263,47
24,64,65,70,6,550000.0,1307,281,54.0,66,90,286,56
20,55,57,67,12,140000.0,1284,271,39.0,38,39,248,49
19,57,59,71,14,220000.0,1506,337,54.0,54,85,290,54
23,57,59,64,7,150000.0,1486,306,57.0,31,48,236,55
22,63,66,74,11,625000.0,1726,368,53.0,68,76,325,59
24,62,63,67,5,350000.0,1517,325,47.0,74,52,245,56
19,50,50,64,14,60000.0,1254,283,30.0,47,54,214,41
23,72,74,78,6,4200000.0,1970,422,62.0,77,74,360,68
19,56,56,73,17,180000.0,1402,300,48.0,52,48,235,51
22,67,69,76,9,1200000.0,1675,353,60.0,59,62,303,64
20,62,65,74,12,550000.0,1646,355,63.0,61,47,300,49
21,62,63,73,11,525000.0,1457,310,50.0,54,47,279,59
26,64,66,68,4,525000.0,1414,310,56.0,75,76,278,60
19,63,65,75,12,600000.0,1513,330,55.0,81,67,291,57
19,59,60,73,14,325000.0,1517,321,56.0,50,52,250,56
19,59,60,77,18,325000.0,1418,312,51.0,59,46,238,49
18,56,58,76,20,170000.0,1296,282,44.0,48,63,246,50
19,58,61,72,14,275000.0,1581,343,55.0,58,58,282,58
39,76,77,76,0,0.0,1940,388,70.0,74,58,384,76
35,72,72,72,0,0.0,1764,379,75.0,74,75,357,75
35,76,76,76,0,0.0,1532,327,59.0,60,93,317,72
32,77,77,77,0,0.0,2003,420,73.0,86,57,345,77
32,67,67,67,0,0.0,1714,360,69.0,68,66,278,67
31,80,80,80,0,0.0,1799,399,75.0,68,91,382,73
34,75,76,75,0,0.0,1883,397,71.0,74,70,367,80
30,69,69,70,1,0.0,1183,381,61.0,28,66,227,71
35,68,68,68,0,0.0,1672,348,65.0,74,36,307,66
34,68,69,68,0,0.0,1644,375,53.0,75,77,272,57
27,69,69,69,0,0.0,1718,353,57.0,78,79,370,59
30,66,66,66,0,0.0,1109,364,22.0,50,66,227,66
34,74,74,74,0,0.0,1152,405,21.0,38,71,238,63
26,70,71,70,0,0.0,1720,369,59.0,62,58,314,61
27,69,71,72,3,0.0,1437,318,43.0,62,89,283,68
39,72,72,72,0,0.0,1702,370,53.0,77,76,290,69
27,67,68,68,1,0.0,1858,382,72.0,70,33,300,67
34,68,68,68,0,0.0,1814,377,67.0,63,68,332,63
39,60,61,60,0,0.0,1596,321,64.0,46,51,292,58
34,61,61,61,0,0.0,1432,304,55.0,71,84,322,51
35,62,62,62,0,0.0,1616,344,68.0,71,73,333,61
34,58,58,58,0,0.0,1664,347,60.0,67,58,302,51
36,59,59,59,0,0.0,1529,313,50.0,58,75,313,53
31,58,58,58,0,0.0,1440,317,59.0,60,77,297,57
31,62,62,62,0,0.0,1632,348,52.0,62,65,288,58
32,64,64,64,0,0.0,1698,359,61.0,76,53,301,52
32,61,61,61,0,0.0,1651,346,69.0,68,61,294,61
26,57,59,60,3,0.0,1516,325,51.0,68,78,325,49
32,60,61,60,0,0.0,1699,354,65.0,75,55,331,61
34,59,60,59,0,0.0,1584,328,61.0,71,64,319,51
30,58,58,59,1,0.0,1108,334,61.0,28,66,219,51
20,56,56,56,0,0.0,1482,308,50.0,74,36,251,38
34,59,59,59,0,0.0,1493,333,53.0,73,67,260,48
28,61,61,61,0,0.0,1535,305,56.0,53,34,253,60
26,53,53,54,1,0.0,1293,275,47.0,45,40,231,49
27,55,57,55,0,0.0,1488,316,57.0,72,43,295,52
30,59,59,59,0,0.0,1060,333,22.0,50,66,224,51
23,58,61,60,2,0.0,1510,330,57.0,72,52,295,60
28,55,55,55,0,0.0,1626,338,48.0,71,65,327,48
34,64,64,64,0,0.0,1084,352,21.0,38,71,229,57
26,61,61,62,1,0.0,1644,346,55.0,60,43,265,55
26,54,54,55,1,0.0,1433,297,53.0,41,47,256,51
29,57,61,57,0,0.0,1700,354,60.0,69,64,308,60
27,59,61,61,2,0.0,1344,294,53.0,59,79,280,53
27,57,60,58,1,0.0,1677,345,58.0,70,33,271,48
35,57,58,57,0,0.0,1593,346,61.0,80,67,324,53
22,66,68,73,7,825000.0,1534,328,66.0,44,74,274,63
18,61,61,83,22,475000.0,885,327,33.0,23,40,166,59
18,54,54,70,16,120000.0,873,303,33.0,18,52,178,45
22,65,67,71,6,675000.0,1532,337,59.0,63,77,320,58
22,71,73,82,11,4100000.0,1939,418,68.0,74,81,369,68
24,62,64,70,8,400000.0,1296,286,43.0,63,77,273,52
20,61,64,71,10,400000.0,1641,350,62.0,53,41,265,60
22,70,71,77,7,2500000.0,1729,375,63.0,66,60,318,64
22,65,65,74,9,750000.0,1663,375,56.0,76,78,338,59
19,59,60,73,14,325000.0,1544,338,54.0,67,61,292,58
38,58,58,58,0,25000.0,1281,282,43.0,59,68,248,45
23,67,70,75,8,1100000.0,1721,362,62.0,72,47,296,70
23,65,67,72,7,775000.0,1496,325,54.0,84,80,364,66
22,64,64,73,9,625000.0,1496,330,59.0,71,68,253,60
26,61,63,62,1,300000.0,1524,335,52.0,55,66,322,57
21,65,67,74,9,850000.0,1675,353,63.0,48,62,307,64
19,75,77,86,11,10000000.0,1950,426,70.0,78,56,317,74
19,65,67,77,12,875000.0,1656,362,57.0,55,69,286,62
20,69,71,78,9,1500000.0,1511,338,64.0,68,82,307,60
21,64,66,73,9,625000.0,1584,346,58.0,67,67,273,62
19,58,61,72,14,275000.0,1541,324,51.0,59,52,278,60
31,66,66,66,0,425000.0,1142,392,35.0,43,59,222,55
20,54,56,70,16,150000.0,1302,289,40.0,50,65,272,53
19,54,56,64,10,110000.0,1385,292,45.0,50,47,255,38
24,60,62,64,4,275000.0,1599,344,55.0,53,61,283,57
17,51,54,73,22,80000.0,1469,307,45.0,65,40,274,48
18,50,52,70,20,60000.0,1248,260,48.0,53,41,253,47
17,52,54,74,22,110000.0,1263,269,47.0,53,44,256,46
18,60,61,79,19,400000.0,1582,347,42.0,60,64,298,60
23,67,68,74,7,1100000.0,1695,359,67.0,52,38,232,61
17,60,61,75,15,375000.0,1588,335,46.0,70,42,262,56
17,55,57,75,20,150000.0,1409,308,39.0,66,70,277,50
19,55,56,69,14,160000.0,1369,304,42.0,71,63,258,51
21,64,65,76,12,800000.0,1651,354,66.0,69,62,321,61
20,57,58,69,12,190000.0,1381,306,43.0,63,48,249,43
19,61,65,76,15,525000.0,1638,362,58.0,66,61,296,53
21,66,66,72,6,800000.0,1738,364,63.0,71,66,309,61
25,66,67,71,5,750000.0,1771,393,55.0,75,58,323,55
21,61,64,74,13,500000.0,1489,325,49.0,60,62,305,56
18,69,72,87,18,2200000.0,1745,371,70.0,58,56,333,63
17,72,75,88,16,6000000.0,1805,386,80.0,58,44,290,61
18,58,62,76,18,250000.0,1501,309,53.0,40,35,212,48
22,58,60,66,8,190000.0,1405,313,47.0,48,59,244,47
22,64,65,76,12,800000.0,1655,357,55.0,58,45,272,53
18,61,62,79,18,475000.0,1461,328,51.0,80,60,250,49
17,64,66,85,21,975000.0,1588,329,48.0,55,38,289,54
18,53,55,68,15,110000.0,1147,240,36.0,40,53,192,48
21,68,70,79,11,1500000.0,1714,370,66.0,62,45,285,57
22,66,68,74,8,850000.0,1460,313,52.0,65,77,287,58
19,53,53,69,16,120000.0,1265,272,38.0,64,49,224,53
31,69,69,69,0,800000.0,1956,413,65.0,86,74,358,62
22,62,63,72,10,450000.0,1606,346,53.0,59,62,266,56
22,63,65,70,7,525000.0,1462,315,66.0,57,85,329,60
21,64,68,78,14,975000.0,1737,367,65.0,64,66,300,68
20,60,62,71,11,325000.0,1345,299,47.0,52,76,252,53
18,54,54,71,17,130000.0,1306,283,51.0,61,58,227,53
18,58,60,73,15,250000.0,1444,322,47.0,57,68,266,48
18,57,57,74,17,200000.0,1520,330,53.0,52,54,258,50
19,57,58,68,11,160000.0,1406,301,46.0,57,48,235,53
20,62,64,74,12,500000.0,1616,349,47.0,64,71,301,55
21,63,64,76,13,700000.0,1588,356,56.0,66,63,272,52
22,68,70,75,7,1300000.0,1557,336,59.0,65,56,317,67
20,63,64,78,15,800000.0,1591,349,54.0,54,68,300,48
19,57,57,70,13,180000.0,1324,289,39.0,58,55,240,51
22,66,67,75,9,900000.0,1503,323,55.0,70,76,316,59
32,65,65,65,0,425000.0,1599,350,53.0,37,61,259,61
19,58,60,75,17,250000.0,1291,275,43.0,64,71,270,50
21,54,55,64,10,110000.0,1440,292,40.0,41,42,224,52
18,54,57,75,21,150000.0,1524,326,46.0,60,58,284,54
23,66,70,72,6,875000.0,1658,349,63.0,68,46,282,76
21,57,57,71,14,210000.0,1431,323,39.0,55,57,236,54
23,66,68,73,7,925000.0,1507,311,65.0,45,66,320,65
23,65,65,73,8,625000.0,923,337,44.0,21,66,190,64
18,56,58,74,18,190000.0,1436,315,57.0,48,34,230,47
19,50,50,64,14,50000.0,788,270,38.0,23,56,150,48
17,62,62,81,19,600000.0,1466,314,54.0,53,31,234,52
18,68,69,83,15,1800000.0,1611,349,58.0,68,39,268,63
19,62,64,74,12,475000.0,1540,332,49.0,60,61,273,55
18,58,59,73,15,250000.0,1329,280,50.0,56,58,250,54
17,56,59,69,13,140000.0,1498,320,46.0,49,64,266,56
19,58,60,74,16,275000.0,1393,292,47.0,54,60,288,56
17,60,61,76,16,400000.0,1508,327,49.0,65,63,298,53
21,50,52,63,13,60000.0,1424,298,41.0,54,46,258,51
20,62,65,76,14,650000.0,1627,348,43.0,31,43,277,53
26,67,67,70,3,825000.0,1631,351,47.0,66,63,274,68
19,53,56,70,17,130000.0,1483,312,39.0,61,38,250,56
20,63,65,74,11,650000.0,1551,322,65.0,60,76,331,62
20,54,58,68,14,150000.0,1504,321,45.0,58,46,259,56
19,53,55,71,18,130000.0,1315,268,47.0,34,53,256,48
22,68,68,76,8,1200000.0,1685,365,62.0,73,69,303,64
21,63,66,77,14,800000.0,1703,361,63.0,60,57,292,61
19,63,66,71,8,525000.0,1604,335,58.0,53,38,253,64
19,60,62,74,14,425000.0,1349,297,51.0,51,81,249,48
24,67,68,72,5,900000.0,1842,380,71.0,76,51,341,68
19,63,63,73,10,450000.0,859,335,36.0,20,54,170,58
20,75,75,83,8,9000000.0,1891,411,69.0,76,60,310,73
19,67,67,81,14,1500000.0,1645,364,64.0,57,72,287,64
22,60,62,72,12,350000.0,1492,326,50.0,55,65,274,57
17,55,59,75,20,160000.0,1555,343,51.0,48,72,280,51
25,63,64,67,4,425000.0,1662,366,50.0,75,64,320,62
